太魯閣國家公園管理處,146,思源埡口,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,147,5.1K登山口,N,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0
太魯閣國家公園管理處,148,木杆鞍部,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,149,雲稜山屋,H,0,0,65,65,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
太魯閣國家公園管理處,150,審馬陣山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,151,審馬陣山屋,H,0,0,12,12,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
太魯閣國家公園管理處,152,南湖山屋,H,0,0,38,38,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
太魯閣國家公園管理處,153,南湖大山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,154,南湖北峰,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,155,審馬陣登山口,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,156,陶塞峰,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,157,馬比杉山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,158,陶塞木屋舊址,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,159,南湖主峰鞍部,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,160,南湖主南峰岔口,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,161,南湖南峰,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,162,巴巴山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,163,中央尖溪木屋,H,1,1,0,0,8,8,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,164,中央尖山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,165,舊香菇寮,H,1,1,0,0,8,8,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,166,南湖溪木屋,H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,209,南湖東峰,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,169,中央尖山鞍部,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0
太魯閣國家公園管理處,170,中央尖山西峰鞍部營地,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,0,0,NULL,1,0
太魯閣國家公園管理處,171,中央尖山西峰,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,172,甘薯峰,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,173,甘薯南峰營地,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,174,遠多志山,H,1,1,NULL,NULL,999,999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0
太魯閣國家公園管理處,175,耳無溪營地,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,177,17.5K登山口,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,178,11.7K車行終點,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,179,清泉橋,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,181,23.2K閂山登山口,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,182,閂山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,183,25K工寮,H,1,1,0,0,28,28,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,184,27K鈴鳴山登山口,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,186,鈴鳴山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,187,鈴鳴東鞍營地,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,188,無明西峰,H,1,1,0,0,8,8,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,189,無明山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,190,無明水池營地,H,1,1,0,0,8,8,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,191,鬼門關斷崖,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,192,820林道登山口,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,193,8.2K工寮,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,194,畢錄山登山口營地,H,1,1,0,0,24,24,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,195,畢祿山主稜岔路口,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
